B L U E   A L L I A N C E   A P I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,DynoScout,HUMAN PLAYER,Unnamed: 32,LEAVE,AUTO DELIVERY TOTALS,Unnamed: 35,Unnamed: 36,TELEOP DELIVERY TOTALS,Unnamed: 38,Unnamed: 39,GAME TOTAL,FLOOR DELIVERY TOTALS,Unnamed: 42,Unnamed: 43,CENTER NOTE ACTIVITY,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,DESTINATION MISSES AND SHOOTING PERCENTAGES,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,ORIGIN MISSES AND SHOOTING PERCENTAGES,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,ACQUISTIONS,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,ZONE TIMES,Unnamed: 77,Unnamed: 78,SHOWTIME,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,RATINGS,Unnamed: 86,Unnamed: 87,CONTRIBUTION TOTALS AND PERCENTAGES,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107
Event_Key,Comp_Level,Key,Match_Number,Alliance,Station,View,Team,Coopertition,Score,MelodyRP,EnsembleRP,OppFoulPts,Aamp,Aspkr,ANotePts,AutoPts,Tamp,Tspkra,Tspkrna,TspkraPts,TspkrnaPts,Tspkr,TspkrPts,TNotePts,TrapPts,Trap,TotNotes,NotePts,StagePts,Scouted,HPamp,HPmics,Leave,AampT,AspkrT,AtrapT,TampT,TspkrT,TtrapT,TotNotesT,NeutFlrT,AllyWFlrT,RobotSet,Acenter1,Acenter2,Acenter3,Acenter4,Acenter5,ampM,ampShtP,spkrM,spkrShtP,trapM,trapShtP,NZflM,NZflP,AZflM,AZflP,OZflrT,OZflrM,OZflrP,NZflrT,NZflrM,NZflrP,AZflrT,AZflrM,AZflrP,SubwT,SubwM,SubwP,AcqOZfl,AcqNZfl,AcqAZfl,AcqSource,sourceD,timeOZ,timeNZ,timeAZ,timeclimb,stageStat,stageAtt,stageLoc,Harmony,Spotlit,appStrat,Defense,Avoid,teammatch,teammat,AptsT,AptsP,AnotesP,TampP,TspkrP,TspkrptsC,TtrapP,TotnotesP,noteptsT,noteptsP,stageptsT,stageptsP,TotptsC,TotptsP,AveTeamTNoteDels,AveOppTNoteDels,ATTNDDiff,AOTNPDiff
2024isde1,qm,2024isde1_qm28,28,R,Red3A,A,frc9738,False,29,0,0,10,0,1,5,7,5,1,5,5,10,6,15,20,0,0,12,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,9738.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,17.083333333333332
2024isde1,qm,2024isde1_qm28,28,B,Blue2C,C,frc4338,False,40,0,1,0,0,2,10,12,1,0,8,0,16,8,16,17,0,0,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,4338.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,-0.6666666666666666,18.90705128205128
2024isde1,qm,2024isde1_qm28,28,R,Red2C,C,frc3065,False,29,0,0,10,0,1,5,7,5,1,5,5,10,6,15,20,0,0,12,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,3065.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157051282051281,0,-8.157051282051281,17.083333333333332
2024isde1,qm,2024isde1_qm29,29,B,Blue3S,S,frc4319,False,58,0,1,5,0,1,5,11,0,0,13,0,26,13,26,26,0,0,14,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,4319.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,27.560119047619047
2024isde1,qm,2024isde1_qm29,29,R,Red3A,A,frc3316,False,40,0,0,20,0,2,10,14,0,0,9,0,18,9,18,18,0,0,11,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,3316.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.866666666666667,0,-9.866666666666667,13.102564102564102
2024isde1,qm,2024isde1_qm29,29,B,Blue2C,C,frc1574,False,58,0,1,5,0,1,5,11,0,0,13,0,26,13,26,26,0,0,14,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,1574.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333332,0,-8.333333333333332,27.560119047619047
2024isde1,qm,2024isde1_qm29,29,R,Red2C,C,frc5715,False,40,0,0,20,0,2,10,14,0,0,9,0,18,9,18,18,0,0,11,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,5715.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38095238095238,0,-12.38095238095238,13.102564102564102
2024isde1,qm,2024isde1_qm29,29,B,Blue1A,A,frc3211,False,58,0,1,5,0,1,5,11,0,0,13,0,26,13,26,26,0,0,14,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,3211.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.769230769230769,0,-3.769230769230769,27.560119047619047
2024isde1,qm,2024isde1_qm29,29,R,Red1S,S,frc3083,False,40,0,0,20,0,2,10,14,0,0,9,0,18,9,18,18,0,0,11,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,3083.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3125,0,-5.3125,13.102564102564102
2024isde1,qm,2024isde1_qm30,30,B,Blue2C,C,frc7067,True,53,0,0,5,0,2,10,16,2,0,8,0,16,8,16,18,10,2,12,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,7067.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-0.5,38.193154761904765
2024isde1,qm,2024isde1_qm30,30,R,Red2C,C,frc1690,True,68,1,0,4,0,4,20,24,7,4,5,20,10,9,30,37,0,0,20,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,1690.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62857142857143,0,-21.62857142857143,23.8375
2024isde1,qm,2024isde1_qm30,30,B,Blue3S,S,frc9740,True,53,0,0,5,0,2,10,16,2,0,8,0,16,8,16,18,10,2,12,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,9740.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5375,0,-5.5375,38.193154761904765
2024isde1,qm,2024isde1_qm30,30,R,Red3A,A,frc1580,True,68,1,0,4,0,4,20,24,7,4,5,20,10,9,30,37,0,0,20,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,1580.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5833333333333333,0,-1.5833333333333333,23.8375
2024isde1,qm,2024isde1_qm30,30,B,Blue1A,A,frc3339,True,53,0,0,5,0,2,10,16,2,0,8,0,16,8,16,18,10,2,12,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,3339.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,-17.8,38.193154761904765
2024isde1,qm,2024isde1_qm30,30,R,Red1S,S,frc6740,True,68,1,0,4,0,4,20,24,7,4,5,20,10,9,30,37,0,0,20,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,6740.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98125,0,-14.98125,23.8375
2024isde1,qm,2024isde1_qm31,31,B,Blue2C,C,frc2679,False,35,0,0,0,0,4,20,22,0,0,6,0,12,6,12,12,0,0,10,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,2679.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,-0.75,21.071153846153848
2024isde1,qm,2024isde1_qm31,31,R,Red2C,C,frc5951,True,45,0,0,0,0,2,10,16,9,2,4,10,8,6,18,27,0,0,17,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,5951.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,-8.85,11.583333333333332
2024isde1,qm,2024isde1_qm31,31,B,Blue3S,S,frc8175,False,35,0,0,0,0,4,20,22,0,0,6,0,12,6,12,12,0,0,10,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,8175.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,21.071153846153848
2024isde1,qm,2024isde1_qm31,31,R,Red3A,A,frc7177,True,45,0,0,0,0,2,10,16,9,2,4,10,8,6,18,27,0,0,17,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,7177.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,0,-2.625,11.583333333333332
2024isde1,qm,2024isde1_qm31,31,B,Blue1A,A,frc2630,False,35,0,0,0,0,4,20,22,0,0,6,0,12,6,12,12,0,0,10,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,2630.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833333333333333,0,-7.833333333333333,21.071153846153848
2024isde1,qm,2024isde1_qm31,31,R,Red1S,S,frc5990,True,45,0,0,0,0,2,10,16,9,2,4,10,8,6,18,27,0,0,17,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,6,5990.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.596153846153847,0,-9.596153846153847,11.583333333333332
2024isde1,qm,2024isde1_qm32,32,B,Blue1A,A,frc5654,True,77,1,1,2,0,5,25,31,3,1,10,5,20,11,25,28,5,1,19,53,13,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,5654.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.666666666666666,0,-10.666666666666666,51.80952380952381
2024isde1,qm,2024isde1_qm32,32,R,Red1S,S,frc1690,True,83,1,0,5,0,8,40,46,7,4,3,20,6,7,26,33,0,0,22,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,1690.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62857142857143,0,-21.62857142857143,28.325
2024isde1,qm,2024isde1_qm32,32,B,Blue3S,S,frc1577,True,77,1,1,2,0,5,25,31,3,1,10,5,20,11,25,28,5,1,19,53,13,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,1577.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.791666666666666,0,-7.791666666666666,51.80952380952381
2024isde1,qm,2024isde1_qm32,32,R,Red3A,A,frc5715,True,83,1,0,5,0,8,40,46,7,4,3,20,6,7,26,33,0,0,22,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,5715.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38095238095238,0,-12.38095238095238,28.325
2024isde1,qm,2024isde1_qm32,32,B,Blue2C,C,frc3316,True,77,1,1,2,0,5,25,31,3,1,10,5,20,11,25,28,5,1,19,53,13,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,3316.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.866666666666667,0,-9.866666666666667,51.80952380952381
2024isde1,qm,2024isde1_qm32,32,R,Red2C,C,frc3339,True,83,1,0,5,0,8,40,46,7,4,3,20,6,7,26,33,0,0,22,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,3339.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,-17.8,28.325
2024isde1,qm,2024isde1_qm33,33,B,Blue3S,S,frc3065,False,44,0,0,2,0,2,10,12,2,1,12,5,24,13,29,31,0,0,17,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,3065.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157051282051281,0,-8.157051282051281,8.6875
2024isde1,qm,2024isde1_qm33,33,R,Red3A,A,frc3083,False,18,0,0,0,0,2,10,12,0,0,0,0,0,0,0,0,0,0,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,3083.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3125,0,-5.3125,22.240384615384613
2024isde1,qm,2024isde1_qm33,33,B,Blue1A,A,frc1574,False,44,0,0,2,0,2,10,12,2,1,12,5,24,13,29,31,0,0,17,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,1574.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333332,0,-8.333333333333332,8.6875
2024isde1,qm,2024isde1_qm33,33,R,Red1S,S,frc2679,False,18,0,0,0,0,2,10,12,0,0,0,0,0,0,0,0,0,0,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,2679.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,-0.75,22.240384615384613
2024isde1,qm,2024isde1_qm33,33,B,Blue2C,C,frc1576,False,44,0,0,2,0,2,10,12,2,1,12,5,24,13,29,31,0,0,17,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,1576.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,-5.75,8.6875
2024isde1,qm,2024isde1_qm33,33,R,Red2C,C,frc7177,False,18,0,0,0,0,2,10,12,0,0,0,0,0,0,0,0,0,0,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,7177.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,0,-2.625,22.240384615384613
2024isde1,qm,2024isde1_qm34,34,B,Blue2C,C,frc9738,False,22,0,0,5,0,1,5,7,3,0,6,0,12,6,12,15,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,9738.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,14.25
2024isde1,qm,2024isde1_qm34,34,R,Red2C,C,frc1580,False,44,0,0,0,0,4,20,22,0,0,7,0,14,7,14,14,0,0,11,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,1580.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5833333333333333,0,-1.5833333333333333,11.204166666666666
2024isde1,qm,2024isde1_qm34,34,B,Blue1A,A,frc9740,False,22,0,0,5,0,1,5,7,3,0,6,0,12,6,12,15,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,9740.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5375,0,-5.5375,14.25
2024isde1,qm,2024isde1_qm34,34,R,Red1S,S,frc6738,False,44,0,0,0,0,4,20,22,0,0,7,0,14,7,14,14,0,0,11,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,6738.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.666666666666666,0,-11.666666666666666,11.204166666666666
2024isde1,qm,2024isde1_qm34,34,B,Blue3S,S,frc4338,False,22,0,0,5,0,1,5,7,3,0,6,0,12,6,12,15,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,4338.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,-0.6666666666666666,14.25
2024isde1,qm,2024isde1_qm34,34,R,Red3A,A,frc9303,False,44,0,0,0,0,4,20,22,0,0,7,0,14,7,14,14,0,0,11,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,9303.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,11.204166666666666
2024isde1,qm,2024isde1_qm35,35,B,Blue3S,S,frc1942,True,75,1,0,25,0,2,10,16,8,4,7,20,14,11,34,42,0,0,21,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,1942.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-21,10.833333333333332
2024isde1,qm,2024isde1_qm35,35,R,Red3A,A,frc5135,True,40,0,1,15,0,0,0,2,1,0,5,0,10,5,10,11,0,0,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,5135.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,35.925
2024isde1,qm,2024isde1_qm35,35,B,Blue2C,C,frc4320,True,75,1,0,25,0,2,10,16,8,4,7,20,14,11,34,42,0,0,21,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,4320.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075,0,-6.075,10.833333333333332
2024isde1,qm,2024isde1_qm35,35,R,Red2C,C,frc2630,True,40,0,1,15,0,0,0,2,1,0,5,0,10,5,10,11,0,0,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,2630.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833333333333333,0,-7.833333333333333,35.925
2024isde1,qm,2024isde1_qm35,35,B,Blue1A,A,frc5951,True,75,1,0,25,0,2,10,16,8,4,7,20,14,11,34,42,0,0,21,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,5951.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,-8.85,10.833333333333332
2024isde1,qm,2024isde1_qm35,35,R,Red1S,S,frc6230,True,40,0,1,15,0,0,0,2,1,0,5,0,10,5,10,11,0,0,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,6230.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,35.925
2024isde1,qm,2024isde1_qm36,36,B,Blue2C,C,frc3211,False,25,0,0,0,0,1,5,9,1,0,5,0,10,5,10,11,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,3211.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.769230769230769,0,-3.769230769230769,11.096153846153847
2024isde1,qm,2024isde1_qm36,36,R,Red2C,C,frc4319,False,32,0,0,5,0,1,5,9,2,1,2,5,4,3,9,11,10,2,6,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,4319.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,24.50048076923077
2024isde1,qm,2024isde1_qm36,36,B,Blue1A,A,frc6740,False,25,0,0,0,0,1,5,9,1,0,5,0,10,5,10,11,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,7,6740.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98125,0,-14.98125,11.096153846153847
